"Nome do Hotel","Estrelas","Morada","Cidade","Pais","Latitude","Longitude","Notas"
"Inter-Sukhum","3.5 estrelas","109 улица Лакоба","Sukhumi","Georgia","42.996875","41.0093218",""
"Calypso","3.5 estrelas","250 проспект Мира","Sukhumi","Georgia","42.997124","40.996427",""
"Roza Guest House","4.5 estrelas","22 4-й шоссейный пр-д","Sukhumi","Georgia","42.9959905","40.9879975",""
"Hotel Samson","5 estrelas","5 улица Харания","Sukhumi","Georgia","42.9974597","40.9967776",""
"Akua Resort Hotel","4 estrelas","2а Имама Шамиля","Sukhumi","Georgia","42.873258","41.1047665",""
"Hampton By Hilton Poznan Old Town","4.5 estrelas","6 Święty Marcin","Poznan","Poland","52.4060587","16.929933",""
"City Solei Boutique Hotel","4.5 estrelas","10 Wenecjańska","Poznan","Poland","52.408779","16.9403788",""
"Don Prestige Residence","4 estrelas","2 Święty Marcin","Poznan","Poland","52.4059672","16.930403",""
"NH Poznan","4 estrelas","67 Święty Marcin","Poznan","Poland","52.4067812","16.9210823",""
"Hotel Kolegiacki","4 estrelas","","Poznan","Poland","52.4070751","16.9358595",""
"Traffic Hotel","4 estrelas","1C Niezłomnych","Poznan","Poland","52.4023288","16.9228535",""
"Palazzo Rosso Hotel","4.5 estrelas","6 Gołębia","Poznan","Poland","52.4066362","16.9335517",""
"Ibis Poznan Centrum","4 estrelas","1 Plac Władysława Andersa","Poznan","Poland","52.4016775","16.9241614",""
"Gold Hotel","4 estrelas","","Poznan","Poland","52.4121429","16.8718612",""
"Novotel Poznan Centrum","3.5 estrelas","1 Plac Władysława Andersa","Poznan","Poland","52.4016422","16.9241328",""
"Hotel Altus","4.5 estrelas","40 Święty Marcin","Poznan","Poland","52.4067375","16.92484",""
"Novotel Poznan Malta","4 estrelas","5 Termalna","Poznan","Poland","52.4073994","16.9738397",""
"Ilonn Hotel","4 estrelas","16 Szarych Szeregów","Poznan","Poland","52.4589853","16.8810126",""
"HP Park Hotel - Poznan","4 estrelas","77 Arcybiskupa Antoniego Baraniaka","Poznan","Poland","52.3999642","16.9720097",""
"Diana Residence","4.5 estrelas","","Fethiye","Turkey","36.6755262","29.1046483",""
"Club & Hotel Letoonia","4.5 estrelas","","Fethiye","Turkey","36.63497","29.0994014",""
"Casa Margot Hotel","5 estrelas","23 Abdi İpekçi Caddesi","Fethiye","Turkey","36.6214517","29.1043879",""
"Dikencik Cottages","5 estrelas","","Fethiye","Turkey","36.7157296","29.2728214",""
"Ten Apart Hotel","4.5 estrelas","","Fethiye","Turkey","36.6585594","29.1164785",""
"Hillside Beach Club","4.5 estrelas","","Fethiye","Turkey","36.6127412","29.0764672",""
"Minu Hotel","4.5 estrelas","4 40. Sokak","Fethiye","Turkey","36.6218592","29.1082796",""
"Grange Bank House","5 estrelas","3 Grange Road","Isle of Wight","United Kingdom (UK)","50.6260754","-1.1795026",""
"Mimosa Lodge","5 estrelas","Baring Road","Isle of Wight","United Kingdom (UK)","50.7643134","-1.3136465",""
"Westbury Lodge","5 estrelas","25 Queen's Road","Isle of Wight","United Kingdom (UK)","50.6309848","-1.174626",""
"Shoreside Inn","5 estrelas","39 Esplanade","Isle of Wight","United Kingdom (UK)","50.6307808","-1.1719067",""
"The Fernbank","5 estrelas","6 Highfield Road","Isle of Wight","United Kingdom (UK)","50.625788","-1.1819647",""
"Brooke House","5 estrelas","2 Saint Pauls Avenue","Isle of Wight","United Kingdom (UK)","50.6329885","-1.1788283",""
"Foxhills of Shanklin","5 estrelas","30 Victoria Avenue","Isle of Wight","United Kingdom (UK)","50.6272615","-1.1848239",""
"Chale Bay Farm","5 estrelas","Military Road","Isle of Wight","United Kingdom (UK)","50.595838","-1.3211776",""
"Hayes Barton","5 estrelas","7 Highfield Road","Isle of Wight","United Kingdom (UK)","50.6260255","-1.1828492",""
"Enchanted Manor","5 estrelas","Sandrock Road","Isle of Wight","United Kingdom (UK)","50.5794768","-1.2935889",""
"Park Hotel Brasilia","5 estrelas","3 Via Levantina Secondo Accesso Al Mare","Jesolo","Italy","45.5124767","12.6682821",""
"Hotel delle Nazioni","4.5 estrelas","9 Via Amerigo Vespucci","Jesolo","Italy","45.5930763","12.8725845",""
"Domino Suite Hotel","4.5 estrelas","8 Via Gorizia","Jesolo","Italy","45.494001","12.6098981",""
"Hotel Helvetia","4.5 estrelas","","Jesolo","Italy","45.4164454","12.3689516",""
"Park Hotel Ermitage","4.5 estrelas","72 Viale Oriente","Jesolo","Italy","45.5217719","12.6967184",""
"Falkensteiner Hotel & SPA Jesolo","4.5 estrelas","6 Piazza Le Corbusier","Jesolo","Italy","45.5114006","12.6641831",""
"Cavalieri Palace","4.5 estrelas","1 Via Pietro Mascagni","Jesolo","Italy","45.4881443","12.6014165",""
"Ibis Wroclaw Centrum","4.5 estrelas","7b Powstańców Śląskich","Wroclaw","Poland","51.0985367","17.0240654",""
"DoubleTree by Hilton Hotel Wroclaw","4.5 estrelas","84 Podwale","Wroclaw","Poland","51.1083087","17.0434234",""
"Monopol Hotel","4.5 estrelas","2 Heleny Modrzejewskiej","Wroclaw","Poland","51.106234","17.030561",""
"Q Hotel Plus Wroclaw","4.5 estrelas","2 Zaolziańska","Wroclaw","Poland","51.0973097","17.0254396",""
"Hotel Polonia","3.5 estrelas","66-68 Marszałka Józefa Piłsudskiego","Wroclaw","Poland","51.1011187","17.0307984",""
"Scandic Wroclaw","4 estrelas","","Wroclaw","Poland","51.1012267","17.0281432",""
"Qubus Hotel Wroclaw","4 estrelas","","Wroclaw","Poland","51.1090924","17.0352276",""
"Haston City Hotel","4 estrelas","","Wroclaw","Poland","51.1571687","17.027501",""
"Hotel Gem","3.5 estrelas","","Wroclaw","Poland","51.1253485","17.0714557",""
"Novotel Wroclaw Centrum","4.5 estrelas","7 Powstańców Śląskich","Wroclaw","Poland","51.0983026","17.0245684",""
"The Bridge Wroclaw MGallery","4.5 estrelas","8 Plac Katedralny","Wroclaw","Poland","51.1137407","17.0481112",""
"Mercure Wroclaw Centrum","4.5 estrelas","1 plac Dominikański","Wroclaw","Poland","51.1087047","17.0396516",""
"Radisson Blu Hotel - Wroclaw","4.5 estrelas","","Wroclaw","Poland","51.1109515","17.0439234",""
"Europeum Hotel","4.5 estrelas","27a Kazimierza Wielkiego","Wroclaw","Poland","51.108112","17.0277839",""
"Best Western Premier Hotel City Center","4.5 estrelas","","Wroclaw","Poland","51.100277","17.0374868",""
"Europejski Hotel","4 estrelas","88 Marszałka Józefa Piłsudskiego","Wroclaw","Poland","51.1004561","17.0343042",""
"Hotel Tumski","3.5 estrelas","10 Wyspa Słodowa","Wroclaw","Poland","51.116093","17.0406435",""
"Platinum Palace Hotel","4 estrelas","","Wroclaw","Poland","51.0777201","17.00829",""
"Art Hotel","4.5 estrelas","20 Kiełbaśnicza","Wroclaw","Poland","51.112182","17.0299191",""
"Terminal Hotel","4.5 estrelas","33 Rakietowa","Wroclaw","Poland","51.0988486","16.9283214",""
"The Shankly Hotel","4.5 estrelas","60 Victoria Street","Liverpool","United Kingdom (UK)","53.4080807","-2.9840766",""
"The Resident Liverpool","4.5 estrelas","29 Seel Street","Liverpool","United Kingdom (UK)","53.402709","-2.9804232",""
"Titanic Hotel Liverpool","4.5 estrelas","22 Regent Road","Liverpool","United Kingdom (UK)","53.4220391","-2.9983815",""
"Aloft Liverpool","4.5 estrelas","1 North John Street","Liverpool","United Kingdom (UK)","53.4075333","-2.9894092",""
"Malmaison Liverpool","4 estrelas","","Liverpool","United Kingdom (UK)","53.4083356","-2.9974147",""
"Hard Days Night Hotel","4 estrelas","North John Street","Liverpool","United Kingdom (UK)","53.4059891","-2.988174",""
"DoubleTree by Hilton Hotel Liverpool","4.5 estrelas","6 Sir Thomas Street","Liverpool","United Kingdom (UK)","53.4081842","-2.9869416",""
"Travelodge Liverpool Central Exchange Street Hotel","4 estrelas","38 Exchange Street East","Liverpool","United Kingdom (UK)","53.4082815","-2.991239",""
"Hilton Liverpool City Centre","4 estrelas","3 Thomas Steers Way","Liverpool","United Kingdom (UK)","53.402469","-2.988389",""
"easyHotel Liverpool City Centre","3.5 estrelas","47 Castle Street","Liverpool","United Kingdom (UK)","53.4057305","-2.9901096",""
"Hotel Indigo Liverpool","4.5 estrelas","","Liverpool","United Kingdom (UK)","53.4080506","-2.993603",""
"Z Hotel Liverpool","4.5 estrelas","2A North John Street","Liverpool","United Kingdom (UK)","53.4073933","-2.9897391",""
"Campanile Liverpool","3.5 estrelas","","Liverpool","United Kingdom (UK)","53.3953151","-2.9847774",""
"Tune Hotel - Liverpool, City Centre","4 estrelas","3-19 Castle Street","Liverpool","United Kingdom (UK)","53.4068176","-2.9909582",""
"Hotel Mediteran Plava Laguna","4.5 estrelas","1 Plava Laguna","Porec","Croatia","45.2125977","13.5958678",""
"Valamar Parentino Hotel","4.5 estrelas","1 Pical","Porec","Croatia","45.2349389","13.5999171",""
"Hotel Parentium Plava Laguna","4.5 estrelas","6 Zelena laguna","Porec","Croatia","45.2040124","13.5872733",""
"Hotel Materada Plava Laguna","4 estrelas","35 Materada","Porec","Croatia","45.2478018","13.5950571",""
"Hotel Albatros Plava Laguna","4 estrelas","","Porec","Croatia","45.1971915","13.5924661",""
"Villa Castello Rausch","5 estrelas","","Porec","Croatia","45.2074997","13.6319976",""
"Valamar Collection Marea Suites","4.5 estrelas","25 Šetalište Antona Restovića","Porec","Croatia","45.2415694","13.6000846",""
"Bella Muzica","4.5 estrelas","","Brasov","Romania","45.6418769","25.588054",""
"JugendStube Hostel Brasov","4.5 estrelas","13 Strada Michael Weiss","Brasov","Romania","45.6439121","25.5911919",""
"Residence Hirscher","4.5 estrelas","14 Strada Apollonia Hirscher","Brasov","Romania","45.6402532","25.5899519",""
"Victoria Bulevard Hotel","4.5 estrelas","6A Bulevardul Victoriei","Brasov","Romania","45.6559024","25.61215",""
"Casa Cranta","4.5 estrelas","3A Strada Maior Cranță","Brasov","Romania","45.6476882","25.5962703",""
"4Cardinal's","5 estrelas","19 Strada Gheorghe Lazăr","Brasov","Romania","45.6518201","25.6069582",""
"Pensiunea Luiza","4.5 estrelas","","Brasov","Romania","45.6626538","25.5785656",""
"Hotel Kolping","4 estrelas","","Brasov","Romania","45.6345751","25.5869821",""
"UpperHouse","5 estrelas","","Brasov","Romania","45.6363641","25.5887139",""
"Casa Cristina","4.5 estrelas","14 Strada Nicolae Bălcescu","Brasov","Romania","45.5092933","25.5805553",""
"Drachenhaus","4 estrelas","","Brasov","Romania","45.6414932","25.5922061",""
"Armatti Hotel","4.5 estrelas","","Brasov","Romania","45.6473596","25.5889346",""
"Courtyard by Marriott Nizhny Novgorod City Center","4.5 estrelas","","Nizhny Novgorod","Russia","56.3224737","43.9919308",""
"Hampton by Hilton Nizhny Novgorod","4.5 estrelas","252 улица Максима Горького","Nizhny Novgorod","Russia","56.3205349","44.0295091",""
"Sheraton Nizhny Novgorod Kremlin","4.5 estrelas","","Nizhny Novgorod","Russia","56.3246444","44.0019088",""
"Jouk Jacque","4 estrelas","57 Большая Покровская улица","Nizhny Novgorod","Russia","56.3166576","43.9939521",""
"Gorky Hotel","4.5 estrelas","22 Юбилейная улица","Nizhny Novgorod","Russia","56.2915423","44.0155215",""
"Smile Hostel","4.5 estrelas","","Nizhny Novgorod","Russia","56.3247874","44.0034426",""
"Grand Hotel La Favorita","5 estrelas","","Sorrento","Italy","40.6270107","14.3718432",""
"Hotel Continental","4.5 estrelas","","Sorrento","Italy","40.6270236","14.3700888",""
"Minerva Hotel","4.5 estrelas","","Sorrento","Italy","40.548543","14.2475526",""
"Grand Hotel Ambasciatori","4.5 estrelas","18 Via Califano","Sorrento","Italy","40.6305024","14.3832372",""
"Yacht Club Capo Cervo Suites","5 estrelas","41 Via Marina Piccola","Sorrento","Italy","40.628915","14.3752765",""
"Grand Hotel Capodimonte","4.5 estrelas","","Sorrento","Italy","40.6247855","14.365312",""
"Hilton Sorrento Palace","4.5 estrelas","13 Via Sant'Antonio","Sorrento","Italy","40.6208932","14.3723274",""
"Hotel del Mare","4.5 estrelas","","Sorrento","Italy","40.6270603","14.3653253",""
"Melody Sorrento Suites","5 estrelas","5 Via Privata Rubinacci","Sorrento","Italy","40.6283487","14.3926337",""
"La Tonnarella","4 estrelas","","Sorrento","Italy","40.6285957","14.3617778",""
"Hotel La Residenza","3.5 estrelas","","Sorrento","Italy","40.6320519","14.3889141",""
"Villa Oriana Relais","5 estrelas","1a Via Privata Rubinacci","Sorrento","Italy","40.6275542","14.3911833",""
"Radisson Blu Hotel, Ankara","4 estrelas","20 Istiklal Caddesi","Ankara","Turkey","39.9397812","32.8515313",""
"Hotel Cinnah","3.5 estrelas","3 Cinnah Cad.","Ankara","Turkey","39.8995894","32.8592058",""
"Best Western Hotel Ikibin-2000","4 estrelas","","Ankara","Turkey","39.9096034","32.8590697",""
"Check Inn Hotel","4 estrelas","","Ankara","Turkey","39.8972624","32.8666967",""
"Apart Hotel Best","4 estrelas","","Ankara","Turkey","39.9000674","32.8785853",""
"Ankara Hilton SA","4 estrelas","12 Tahran Caddesi","Ankara","Turkey","39.9016807","32.8643652",""
"Metropolitan Hotel Ankara","4.5 estrelas","","Ankara","Turkey","39.902502","32.8149095",""
"Hotel Aldino","4.5 estrelas","","Ankara","Turkey","39.9064106","32.861994",""
"Seven Deep Hotel","4 estrelas","","Ankara","Turkey","39.9078299","32.8594599",""
"Laguna Beach Resort & Spa","3.5 estrelas","","Sozopol","Bulgaria","42.4069829","27.6714064",""
"Hotel Miramar","4.5 estrelas","","Sozopol","Bulgaria","42.3897871","27.7038177",""
"Sea Sense Boutique Hotel","5 estrelas","","Sozopol","Bulgaria","42.4084169","27.7057119",""
"Amon Ra Hotel","4.5 estrelas","28 Одеса","Sozopol","Bulgaria","42.417874","27.7008724",""
"Villa Bizantium","4.5 estrelas","","Sozopol","Bulgaria","42.411528","27.6781115",""
"Casa del Sol","4.5 estrelas","","Sozopol","Bulgaria","42.4162017","27.6994763",""
"Hyatt Regency Dusseldorf","4.5 estrelas","19 Speditionstraße","Dusseldorf","Germany","51.2165484","6.7527457",""
"Hotel Indigo Duesseldorf - Victoriaplatz","4.5 estrelas","20 Kaiserswerther Straße","Dusseldorf","Germany","51.2381138","6.7779103",""
"me and all hotel duesseldorf","4.5 estrelas","23 Immermannstraße","Dusseldorf","Germany","51.2238789","6.7869287",""
"Max Hotel Garni","4.5 estrelas","","Dusseldorf","Germany","51.2178197","6.7859252",""
"Holiday Inn Dusseldorf City - Toulouser Allee","4 estrelas","5 Toulouser Allee","Dusseldorf","Germany","51.2325402","6.7962201",""
"Hotel Haus am Zoo","4 estrelas","21 Sybelstraße","Dusseldorf","Germany","51.2456306","6.8040054",""
"Stage 47","4.5 estrelas","47 Graf-Adolf-Straße","Dusseldorf","Germany","51.2186532","6.7843989",""
"Carathotel Dusseldorf City","4.5 estrelas","155 Oststraße","Dusseldorf","Germany","51.2195605","6.783843",""
"Auszeit Hotel Dusseldorf","4.5 estrelas","71 Auf'm Hennekamp","Dusseldorf","Germany","51.2054332","6.7884664",""
"Ruby Leni Hotel Dusseldorf","4 estrelas","3 Jahnstraße","Dusseldorf","Germany","51.2174508","6.7802978",""
"Hotel Bristol Palace","4.5 estrelas","35 Via Venti Settembre","Genoa","Italy","44.4068422","8.9362672",""
"Best Western Premier CHC Airport","4.5 estrelas","","Genoa","Italy","44.4212252","8.8550061",""
"Hotel Chopin","4.5 estrelas","","Genoa","Italy","44.4159133","8.9216212",""
"Hotel Continental","4.5 estrelas","1 Via Arsenale di Terra","Genoa","Italy","44.4167044","8.9233607",""
"Il Giardino di Albaro","4.5 estrelas","19 Via Oreste De Gaspari","Genoa","Italy","44.3927895","8.9713507",""
"NH Collection Genova Marina","4.5 estrelas","5 Molo Ponte Calvi","Genoa","Italy","44.4111059","8.926761",""
"NH Genova Centro","4 estrelas","","Genoa","Italy","44.4108474","8.938075",""
"B&B Hotel Genova","4 estrelas","1 Piazza Acquaverde","Genoa","Italy","44.4161485","8.922518",""
"Hotel Britannia","3.5 estrelas","38 Via Balbi","Genoa","Italy","44.4162376","8.9235314",""
"OStellin Genova - Hostel","5 estrelas","1-3 Vico dei Parmigiani","Genoa","Italy","44.4098259","8.9353545",""
"Hotel Boccascena","4 estrelas","62 rosso Via Carlo Barabino","Genoa","Italy","44.3999372","8.9490435",""
"MarinaPlace Resort","4 estrelas","129 Via Pionieri e Aviatori d’Italia","Genoa","Italy","44.4150108","8.8404775",""
"B&B I Rivi","5 estrelas","","Genoa","Italy","44.4128461","8.9342724",""
"Le Finestre sul Porto Antico","4.5 estrelas","","Genoa","Italy","44.410983","8.9288295",""
"Il Borgo di Genova","5 estrelas","","Genoa","Italy","44.4082266","8.9494231",""
"VidaMar Resort Hotel Algarve","4 estrelas","","Albufeira","Portugal","37.090299","-8.3248335",""
"Falesia Hotel","4.5 estrelas","","Albufeira","Portugal","37.0949541","-8.1755077",""
"Aqua Pedra dos Bicos Design Beach Hotel","4.5 estrelas","24 Rua da Pedra dos Bicos","Albufeira","Portugal","37.0883475","-8.2212975",""
"Real Bellavista Hotel & Spa","4 estrelas","Rua do Estádio","Albufeira","Portugal","37.095929","-8.2393905",""
"Auramar Beach Resort","3.5 estrelas","Rua dos Aveiros","Albufeira","Portugal","37.0845401","-8.2329977",""
"Eden Resort","4.5 estrelas","","Albufeira","Portugal","37.1021862","-8.2612252",""
"Brisa Sol","4.5 estrelas","Rua do Município","Albufeira","Portugal","37.0904537","-8.2422983",""
"Alfagar Village","4.5 estrelas","","Albufeira","Portugal","37.0905545","-8.2087718",""
"Hotel Baltum","4 estrelas","","Albufeira","Portugal","37.0877806","-8.2497633",""
"Alfagar Alto da Colina","4 estrelas","","Albufeira","Portugal","37.0933354","-8.2097543",""
"Hotel Augustus Riccione","5 estrelas","1 Viale Vittorio Alfieri","Riccione","Italy","44.0608532","12.5876067",""
"Dan Hotel","5 estrelas","15 Viale Porto Palos","Riccione","Italy","44.0926188","12.5319344",""
"Atlantic Hotel Riccione","5 estrelas","","Riccione","Italy","43.9184632","12.911073",""
"Club Family Hotel Riccione","5 estrelas","227 Viale Gabriele D'Annunzio","Riccione","Italy","44.0226203","12.6320486",""
"The Box Riccione","5 estrelas","","Riccione","Italy","44.0024041","12.6610623",""
"Hotel Venus","5 estrelas","2 Viale Latina","Riccione","Italy","44.0343227","12.6174849",""
"Hotel Mocambo","4.5 estrelas","","Riccione","Italy","44.0035451","12.6573337",""
"Hotel Ala","4.5 estrelas","49 Viale Trieste","Riccione","Italy","43.9082175","12.9252469",""
"Club Family Hotel Best Family Riccione","4.5 estrelas","","Riccione","Italy","43.9954622","12.6696231",""
"Palazzo Calo","4.5 estrelas","","Bari","Italy","41.1272351","16.869951",""
"Adria Hotel Bari","4 estrelas","10 Via Luigi Zuppetta","Bari","Italy","41.1183113","16.8737574",""
"The Nicolaus Hotel","4.5 estrelas","27 Via Cardinale Ciasca","Bari","Italy","41.0991652","16.8547705",""
"Mercure Villa Romanazzi Carducci Bari","4 estrelas","326 Via Giuseppe Capruzzi","Bari","Italy","41.11541","16.8594898",""
"Palace Hotel","4 estrelas","13 Via Francesco Lombardi","Bari","Italy","41.1261961","16.8652691",""
"Best Western Hotel HR","3.5 estrelas","","Bari","Italy","41.0990328","16.7986363",""
