en_name;wikidata_id;filename;es;fr;de;it;en;pt;nl;ru;ja;zh;ar;pl;sv;he;el;ro;tr;id;vi;th;ko;cs;da;no;fi;hu;uk;fa;bn;hi
Mexico;Q96;;https://es.wikivoyage.org/wiki/M%C3%A9xico;https://fr.wikivoyage.org/wiki/Mexique;https://de.wikivoyage.org/wiki/Mexiko;https://it.wikivoyage.org/wiki/Messico;https://en.wikivoyage.org/wiki/Mexico;https://pt.wikivoyage.org/wiki/M%C3%A9xico;https://nl.wikivoyage.org/wiki/Mexico;https://ru.wikivoyage.org/wiki/%D0%9C%D0%B5%D0%BA%D1%81%D0%B8%D0%BA%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%A1%E3%82%AD%E3%82%B7%E3%82%B3;https://zh.wikivoyage.org/wiki/%E5%A2%A8%E8%A5%BF%E5%93%A5;;https://pl.wikivoyage.org/wiki/Meksyk;https://sv.wikivoyage.org/wiki/Mexiko;https://he.wikivoyage.org/wiki/%D7%9E%D7%A7%D7%A1%D7%99%D7%A7%D7%95;https://el.wikivoyage.org/wiki/%CE%9C%CE%B5%CE%BE%CE%B9%CE%BA%CF%8C;https://ro.wikivoyage.org/wiki/Mexic;https://tr.wikivoyage.org/wiki/Meksika;https://id.wikivoyage.org/wiki/Meksiko;https://vi.wikivoyage.org/wiki/Mexico;;;https://cs.wikivoyage.org/wiki/Mexiko;;;https://fi.wikivoyage.org/wiki/Meksiko;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%B5%D0%BA%D1%81%D0%B8%D0%BA%D0%B0;https://fa.wikivoyage.org/wiki/%D9%85%DA%A9%D8%B2%DB%8C%DA%A9;;
Micronesia;Q3359409;;https://es.wikivoyage.org/wiki/Micronesia;https://fr.wikivoyage.org/wiki/Micron%C3%A9sie;https://de.wikivoyage.org/wiki/Mikronesien;https://it.wikivoyage.org/wiki/Micronesia;https://en.wikivoyage.org/wiki/Micronesia;https://pt.wikivoyage.org/wiki/Micron%C3%A9sia;https://nl.wikivoyage.org/wiki/Micronesi%C3%AB;;https://ja.wikivoyage.org/wiki/%E3%83%9F%E3%82%AF%E3%83%AD%E3%83%8D%E3%82%B7%E3%82%A2;https://zh.wikivoyage.org/wiki/%E5%AF%86%E5%85%8B%E7%BD%97%E5%B0%BC%E8%A5%BF%E4%BA%9A;;;https://sv.wikivoyage.org/wiki/Mikronesien;https://he.wikivoyage.org/wiki/%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%A0%D7%96%D7%99%D7%94_%28%D7%90%D7%96%D7%95%D7%A8%29;https://el.wikivoyage.org/wiki/%CE%9C%CE%B9%CE%BA%CF%81%CE%BF%CE%BD%CE%B7%CF%83%CE%AF%CE%B1;;;;https://vi.wikivoyage.org/wiki/Micronesia;;;https://cs.wikivoyage.org/wiki/Mikron%C3%A9sie;;;https://fi.wikivoyage.org/wiki/Mikronesia;;https://uk.wikivoyage.org/wiki/%D0%9C%D1%96%D0%BA%D1%80%D0%BE%D0%BD%D0%B5%D0%B7%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%86%D8%B2%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A7%87%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;
Moldova;Q217;;https://es.wikivoyage.org/wiki/Moldavia;https://fr.wikivoyage.org/wiki/Moldavie;https://de.wikivoyage.org/wiki/Republik_Moldau;https://it.wikivoyage.org/wiki/Moldavia;https://en.wikivoyage.org/wiki/Moldova;https://pt.wikivoyage.org/wiki/Mold%C3%A1via;https://nl.wikivoyage.org/wiki/Moldavi%C3%AB_%28land%29;https://ru.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BB%D0%B4%D0%B0%D0%B2%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%83%AB%E3%83%89%E3%83%90;https://zh.wikivoyage.org/wiki/%E6%91%A9%E7%88%BE%E5%A4%9A%E7%93%A6;;https://pl.wikivoyage.org/wiki/Mo%C5%82dawia;https://sv.wikivoyage.org/wiki/Moldavien;https://he.wikivoyage.org/wiki/%D7%9E%D7%95%D7%9C%D7%93%D7%95%D7%91%D7%94;https://el.wikivoyage.org/wiki/%CE%9C%CE%BF%CE%BB%CE%B4%CE%B1%CE%B2%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Republica_Moldova;;https://id.wikivoyage.org/wiki/Moldova;https://vi.wikivoyage.org/wiki/Moldova;;;https://cs.wikivoyage.org/wiki/Moldavsko;;;https://fi.wikivoyage.org/wiki/Moldova;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BB%D0%B4%D0%BE%D0%B2%D0%B0;https://fa.wikivoyage.org/wiki/%D9%85%D9%88%D9%84%D8%AF%D8%A7%D9%88%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%B2%E0%A6%A6%E0%A7%8B%E0%A6%AD%E0%A6%BE;
Monaco;Q235;;https://es.wikivoyage.org/wiki/M%C3%B3naco;https://fr.wikivoyage.org/wiki/Monaco;https://de.wikivoyage.org/wiki/Monaco;https://it.wikivoyage.org/wiki/Principato_di_Monaco;https://en.wikivoyage.org/wiki/Monaco;https://pt.wikivoyage.org/wiki/M%C3%B3naco;https://nl.wikivoyage.org/wiki/Monaco;https://ru.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B0%D0%BA%D0%BE;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%83%8A%E3%82%B3;https://zh.wikivoyage.org/wiki/%E6%91%A9%E7%B4%8D%E5%93%A5;;https://pl.wikivoyage.org/wiki/Monako;https://sv.wikivoyage.org/wiki/Monaco;https://he.wikivoyage.org/wiki/%D7%9E%D7%95%D7%A0%D7%A7%D7%95;https://el.wikivoyage.org/wiki/%CE%9C%CE%BF%CE%BD%CE%B1%CE%BA%CF%8C;https://ro.wikivoyage.org/wiki/Monaco;https://tr.wikivoyage.org/wiki/Monako;;https://vi.wikivoyage.org/wiki/Monaco;;;https://cs.wikivoyage.org/wiki/Monako;;;https://fi.wikivoyage.org/wiki/Monaco;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B0%D0%BA%D0%BE;https://fa.wikivoyage.org/wiki/%D9%85%D9%88%D9%86%D8%A7%DA%A9%D9%88;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%95%E0%A7%8B;https://hi.wikivoyage.org/wiki/%E0%A4%AE%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A5%8B
Mongolia;Q711;;https://es.wikivoyage.org/wiki/Mongolia;https://fr.wikivoyage.org/wiki/Mongolie;https://de.wikivoyage.org/wiki/Mongolei;https://it.wikivoyage.org/wiki/Mongolia;https://en.wikivoyage.org/wiki/Mongolia;https://pt.wikivoyage.org/wiki/Mong%C3%B3lia;https://nl.wikivoyage.org/wiki/Mongoli%C3%AB;https://ru.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B3%D0%BE%D0%BB%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%83%B3%E3%82%B4%E3%83%AB;https://zh.wikivoyage.org/wiki/%E8%92%99%E5%8F%A4;;https://pl.wikivoyage.org/wiki/Mongolia;https://sv.wikivoyage.org/wiki/Mongoliet;https://he.wikivoyage.org/wiki/%D7%9E%D7%95%D7%A0%D7%92%D7%95%D7%9C%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%9C%CE%BF%CE%B3%CE%B3%CE%BF%CE%BB%CE%AF%CE%B1;;https://tr.wikivoyage.org/wiki/Mo%C4%9Folistan;https://id.wikivoyage.org/wiki/Mongolia;https://vi.wikivoyage.org/wiki/M%C3%B4ng_C%E1%BB%95;;;https://cs.wikivoyage.org/wiki/Mongolsko;;;https://fi.wikivoyage.org/wiki/Mongolia;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B3%D0%BE%D0%BB%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%85%D8%BA%D9%88%D9%84%D8%B3%D8%AA%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;https://hi.wikivoyage.org/wiki/%E0%A4%AE%E0%A4%82%E0%A4%97%E0%A5%8B%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A4%BE
Montenegro;Q236;;https://es.wikivoyage.org/wiki/Montenegro;https://fr.wikivoyage.org/wiki/Mont%C3%A9n%C3%A9gro;https://de.wikivoyage.org/wiki/Montenegro;https://it.wikivoyage.org/wiki/Montenegro;https://en.wikivoyage.org/wiki/Montenegro;https://pt.wikivoyage.org/wiki/Montenegro;https://nl.wikivoyage.org/wiki/Montenegro;https://ru.wikivoyage.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%D1%80%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%83%B3%E3%83%86%E3%83%8D%E3%82%B0%E3%83%AD;https://zh.wikivoyage.org/wiki/%E9%BB%91%E5%B1%B1;;https://pl.wikivoyage.org/wiki/Czarnog%C3%B3ra;https://sv.wikivoyage.org/wiki/Montenegro;https://he.wikivoyage.org/wiki/%D7%9E%D7%95%D7%A0%D7%98%D7%A0%D7%92%D7%A8%D7%95;https://el.wikivoyage.org/wiki/%CE%9C%CE%B1%CF%85%CF%81%CE%BF%CE%B2%CE%BF%CF%8D%CE%BD%CE%B9%CE%BF;https://ro.wikivoyage.org/wiki/Muntenegru;https://tr.wikivoyage.org/wiki/Karada%C4%9F;https://id.wikivoyage.org/wiki/Montenegro;https://vi.wikivoyage.org/wiki/Montenegro;;;https://cs.wikivoyage.org/wiki/%C4%8Cern%C3%A1_Hora;;;https://fi.wikivoyage.org/wiki/Montenegro;;https://uk.wikivoyage.org/wiki/%D0%A7%D0%BE%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%D1%80%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%85%D9%88%D9%86%D8%AA%D9%87%E2%80%8C%D9%86%DA%AF%D8%B1%D9%88;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%8B;
Morocco;Q1028;;https://es.wikivoyage.org/wiki/Marruecos;https://fr.wikivoyage.org/wiki/Maroc;https://de.wikivoyage.org/wiki/Marokko;https://it.wikivoyage.org/wiki/Marocco;https://en.wikivoyage.org/wiki/Morocco;https://pt.wikivoyage.org/wiki/Marrocos;https://nl.wikivoyage.org/wiki/Marokko;https://ru.wikivoyage.org/wiki/%D0%9C%D0%B0%D1%80%D0%BE%D0%BA%D0%BA%D0%BE;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%83%AD%E3%83%83%E3%82%B3;https://zh.wikivoyage.org/wiki/%E6%91%A9%E6%B4%9B%E5%93%A5;;https://pl.wikivoyage.org/wiki/Maroko;https://sv.wikivoyage.org/wiki/Marocko;https://he.wikivoyage.org/wiki/%D7%9E%D7%A8%D7%95%D7%A7%D7%95;https://el.wikivoyage.org/wiki/%CE%9C%CE%B1%CF%81%CF%8C%CE%BA%CE%BF;https://ro.wikivoyage.org/wiki/Maroc;;https://id.wikivoyage.org/wiki/Maroko;https://vi.wikivoyage.org/wiki/Ma_R%E1%BB%91c;;;https://cs.wikivoyage.org/wiki/Maroko;;;https://fi.wikivoyage.org/wiki/Marokko;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%B0%D1%80%D0%BE%D0%BA%D0%BA%D0%BE;https://fa.wikivoyage.org/wiki/%D9%85%D8%B1%D8%A7%DA%A9%D8%B4;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%95%E0%A7%8B;https://hi.wikivoyage.org/wiki/%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%95%E0%A5%8B
Mozambique;Q1029;;https://es.wikivoyage.org/wiki/Mozambique;https://fr.wikivoyage.org/wiki/Mozambique;https://de.wikivoyage.org/wiki/Mosambik;https://it.wikivoyage.org/wiki/Mozambico;https://en.wikivoyage.org/wiki/Mozambique;https://pt.wikivoyage.org/wiki/Mo%C3%A7ambique;https://nl.wikivoyage.org/wiki/Mozambique;https://ru.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%B7%D0%B0%D0%BC%D0%B1%D0%B8%D0%BA;https://ja.wikivoyage.org/wiki/%E3%83%A2%E3%82%B6%E3%83%B3%E3%83%93%E3%83%BC%E3%82%AF;https://zh.wikivoyage.org/wiki/%E8%8E%AB%E6%A1%91%E6%AF%94%E5%85%8B;;https://pl.wikivoyage.org/wiki/Mozambik;https://sv.wikivoyage.org/wiki/Mo%C3%A7ambique;https://he.wikivoyage.org/wiki/%D7%9E%D7%95%D7%96%D7%9E%D7%91%D7%99%D7%A7;https://el.wikivoyage.org/wiki/%CE%9C%CE%BF%CE%B6%CE%B1%CE%BC%CE%B2%CE%AF%CE%BA%CE%B7;https://ro.wikivoyage.org/wiki/Mozambic;;https://id.wikivoyage.org/wiki/Mozambik;https://vi.wikivoyage.org/wiki/Mozambique;;;https://cs.wikivoyage.org/wiki/Mosambik;;;https://fi.wikivoyage.org/wiki/Mosambik;;https://uk.wikivoyage.org/wiki/%D0%9C%D0%BE%D0%B7%D0%B0%D0%BC%D0%B1%D1%96%D0%BA;https://fa.wikivoyage.org/wiki/%D9%85%D9%88%D8%B2%D8%A7%D9%85%D8%A8%DB%8C%DA%A9;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A7%8B%E0%A6%9C%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95;
Myanmar;Q836;;https://es.wikivoyage.org/wiki/Birmania;https://fr.wikivoyage.org/wiki/Birmanie;https://de.wikivoyage.org/wiki/Myanmar;https://it.wikivoyage.org/wiki/Birmania;https://en.wikivoyage.org/wiki/Myanmar;https://pt.wikivoyage.org/wiki/Myanmar;https://nl.wikivoyage.org/wiki/Myanmar;https://ru.wikivoyage.org/wiki/%D0%9C%D1%8C%D1%8F%D0%BD%D0%BC%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%9F%E3%83%A3%E3%83%B3%E3%83%9E%E3%83%BC;https://zh.wikivoyage.org/wiki/%E7%BC%85%E7%94%B8;;https://pl.wikivoyage.org/wiki/Mjanma;https://sv.wikivoyage.org/wiki/Myanmar;https://he.wikivoyage.org/wiki/%D7%9E%D7%99%D7%90%D7%A0%D7%9E%D7%A8;https://el.wikivoyage.org/wiki/%CE%9C%CE%B9%CE%B1%CE%BD%CE%BC%CE%AC%CF%81;;https://tr.wikivoyage.org/wiki/Myanmar;https://id.wikivoyage.org/wiki/Myanmar;https://vi.wikivoyage.org/wiki/Myanmar;;;https://cs.wikivoyage.org/wiki/Myanmar;;;https://fi.wikivoyage.org/wiki/Myanmar;;https://uk.wikivoyage.org/wiki/%D0%9C%27%D1%8F%D0%BD%D0%BC%D0%B0;https://fa.wikivoyage.org/wiki/%D9%85%DB%8C%D8%A7%D9%86%D9%85%D8%A7%D8%B1;https://bn.wikivoyage.org/wiki/%E0%A6%AE%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%BE%E0%A6%B0;https://hi.wikivoyage.org/wiki/%E0%A4%AE%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%AE%E0%A4%BE%E0%A4%B0
Namibia;Q1030;;https://es.wikivoyage.org/wiki/Namibia;https://fr.wikivoyage.org/wiki/Namibie;https://de.wikivoyage.org/wiki/Namibia;https://it.wikivoyage.org/wiki/Namibia;https://en.wikivoyage.org/wiki/Namibia;https://pt.wikivoyage.org/wiki/Nam%C3%ADbia;https://nl.wikivoyage.org/wiki/Namibi%C3%AB;https://ru.wikivoyage.org/wiki/%D0%9D%D0%B0%D0%BC%D0%B8%D0%B1%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%8A%E3%83%9F%E3%83%93%E3%82%A2;https://zh.wikivoyage.org/wiki/%E7%BA%B3%E7%B1%B3%E6%AF%94%E4%BA%9A;;https://pl.wikivoyage.org/wiki/Namibia;https://sv.wikivoyage.org/wiki/Namibia;https://he.wikivoyage.org/wiki/%D7%A0%D7%9E%D7%99%D7%91%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%9D%CE%B1%CE%BC%CE%AF%CE%BC%CF%80%CE%B9%CE%B1;https://ro.wikivoyage.org/wiki/Namibia;;https://id.wikivoyage.org/wiki/Namibia;https://vi.wikivoyage.org/wiki/Namibia;;;https://cs.wikivoyage.org/wiki/Namibie;;;https://fi.wikivoyage.org/wiki/Namibia;;https://uk.wikivoyage.org/wiki/%D0%9D%D0%B0%D0%BC%D1%96%D0%B1%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%86%D8%A7%D9%85%DB%8C%D8%A8%DB%8C%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;
Nauru;Q697;;https://es.wikivoyage.org/wiki/Nauru;https://fr.wikivoyage.org/wiki/Nauru;https://de.wikivoyage.org/wiki/Nauru;https://it.wikivoyage.org/wiki/Nauru;https://en.wikivoyage.org/wiki/Nauru;https://pt.wikivoyage.org/wiki/Nauru;https://nl.wikivoyage.org/wiki/Nauru;https://ru.wikivoyage.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83;https://ja.wikivoyage.org/wiki/%E3%83%8A%E3%82%A6%E3%83%AB;https://zh.wikivoyage.org/wiki/%E7%91%99%E9%B2%81;;https://pl.wikivoyage.org/wiki/Nauru;https://sv.wikivoyage.org/wiki/Nauru;https://he.wikivoyage.org/wiki/%D7%A0%D7%90%D7%95%D7%A8%D7%95;;;;;https://vi.wikivoyage.org/wiki/Nauru;;;https://cs.wikivoyage.org/wiki/Nauru;;;https://fi.wikivoyage.org/wiki/Nauru;;https://uk.wikivoyage.org/wiki/%D0%9D%D0%B0%D1%83%D1%80%D1%83;;https://bn.wikivoyage.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%89%E0%A6%B0%E0%A7%81;
Nepal;Q837;;https://es.wikivoyage.org/wiki/Nepal;https://fr.wikivoyage.org/wiki/N%C3%A9pal;https://de.wikivoyage.org/wiki/Nepal;https://it.wikivoyage.org/wiki/Nepal;https://en.wikivoyage.org/wiki/Nepal;https://pt.wikivoyage.org/wiki/Nepal;https://nl.wikivoyage.org/wiki/Nepal;https://ru.wikivoyage.org/wiki/%D0%9D%D0%B5%D0%BF%D0%B0%D0%BB;https://ja.wikivoyage.org/wiki/%E3%83%8D%E3%83%91%E3%83%BC%E3%83%AB;https://zh.wikivoyage.org/wiki/%E5%B0%BC%E6%B3%8A%E5%B0%94;;https://pl.wikivoyage.org/wiki/Nepal;https://sv.wikivoyage.org/wiki/Nepal;https://he.wikivoyage.org/wiki/%D7%A0%D7%A4%D7%90%D7%9C;https://el.wikivoyage.org/wiki/%CE%9D%CE%B5%CF%80%CE%AC%CE%BB;;https://tr.wikivoyage.org/wiki/Nepal;https://id.wikivoyage.org/wiki/Nepal;https://vi.wikivoyage.org/wiki/Nepal;;;https://cs.wikivoyage.org/wiki/Nep%C3%A1l;;;https://fi.wikivoyage.org/wiki/Nepal;;https://uk.wikivoyage.org/wiki/%D0%9D%D0%B5%D0%BF%D0%B0%D0%BB;https://fa.wikivoyage.org/wiki/%D9%86%D9%BE%D8%A7%D9%84;https://bn.wikivoyage.org/wiki/%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%BE%E0%A6%B2;https://hi.wikivoyage.org/wiki/%E0%A4%A8%E0%A5%87%E0%A4%AA%E0%A4%BE%E0%A4%B2
Netherlands;Q55;;https://es.wikivoyage.org/wiki/Pa%C3%ADses_Bajos;https://fr.wikivoyage.org/wiki/Pays-Bas;https://de.wikivoyage.org/wiki/Niederlande;https://it.wikivoyage.org/wiki/Paesi_Bassi;https://en.wikivoyage.org/wiki/Netherlands;https://pt.wikivoyage.org/wiki/Pa%C3%ADses_Baixos;https://nl.wikivoyage.org/wiki/Nederland;https://ru.wikivoyage.org/wiki/%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D1%8B;https://ja.wikivoyage.org/wiki/%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%80;https://zh.wikivoyage.org/wiki/%E8%8D%B7%E5%85%B0;;https://pl.wikivoyage.org/wiki/Holandia;https://sv.wikivoyage.org/wiki/Nederl%C3%A4nderna;https://he.wikivoyage.org/wiki/%D7%94%D7%95%D7%9C%D7%A0%D7%93;https://el.wikivoyage.org/wiki/%CE%9A%CE%AC%CF%84%CF%89_%CE%A7%CF%8E%CF%81%CE%B5%CF%82;https://ro.wikivoyage.org/wiki/%C8%9A%C4%83rile_de_Jos;https://tr.wikivoyage.org/wiki/Hollanda;https://id.wikivoyage.org/wiki/Belanda;https://vi.wikivoyage.org/wiki/H%C3%A0_Lan;;;https://cs.wikivoyage.org/wiki/Nizozemsko;;;https://fi.wikivoyage.org/wiki/Alankomaat;;https://uk.wikivoyage.org/wiki/%D0%9D%D1%96%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8;https://fa.wikivoyage.org/wiki/%D9%87%D9%84%D9%86%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%A8%E0%A7%87%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%B8;
New Zealand;Q664;;https://es.wikivoyage.org/wiki/Nueva_Zelanda;https://fr.wikivoyage.org/wiki/Nouvelle-Z%C3%A9lande;https://de.wikivoyage.org/wiki/Neuseeland;https://it.wikivoyage.org/wiki/Nuova_Zelanda;https://en.wikivoyage.org/wiki/New_Zealand;https://pt.wikivoyage.org/wiki/Nova_Zel%C3%A2ndia;https://nl.wikivoyage.org/wiki/Nieuw-Zeeland;https://ru.wikivoyage.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%97%D0%B5%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89;https://zh.wikivoyage.org/wiki/%E6%96%B0%E8%A5%BF%E5%85%B0;;https://pl.wikivoyage.org/wiki/Nowa_Zelandia;https://sv.wikivoyage.org/wiki/Nya_Zeeland;https://he.wikivoyage.org/wiki/%D7%A0%D7%99%D7%95_%D7%96%D7%99%D7%9C%D7%A0%D7%93;https://el.wikivoyage.org/wiki/%CE%9D%CE%AD%CE%B1_%CE%96%CE%B7%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Noua_Zeeland%C4%83;https://tr.wikivoyage.org/wiki/Yeni_Zelanda;https://id.wikivoyage.org/wiki/Selandia_Baru;https://vi.wikivoyage.org/wiki/New_Zealand;;;https://cs.wikivoyage.org/wiki/Nov%C3%BD_Z%C3%A9land;;;https://fi.wikivoyage.org/wiki/Uusi-Seelanti;;https://uk.wikivoyage.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0_%D0%97%D0%B5%D0%BB%D0%B0%D0%BD%D0%B4%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%86%DB%8C%D9%88%D8%B2%DB%8C%D9%84%D9%86%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%A8%E0%A6%BF%E0%A6%89%E0%A6%9C%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1;
Nicaragua;Q811;;https://es.wikivoyage.org/wiki/Nicaragua;https://fr.wikivoyage.org/wiki/Nicaragua;https://de.wikivoyage.org/wiki/Nicaragua;https://it.wikivoyage.org/wiki/Nicaragua;https://en.wikivoyage.org/wiki/Nicaragua;https://pt.wikivoyage.org/wiki/Nicar%C3%A1gua;https://nl.wikivoyage.org/wiki/Nicaragua;https://ru.wikivoyage.org/wiki/%D0%9D%D0%B8%D0%BA%D0%B0%D1%80%D0%B0%D0%B3%D1%83%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%8B%E3%82%AB%E3%83%A9%E3%82%B0%E3%82%A2;https://zh.wikivoyage.org/wiki/%E5%B0%BC%E5%8A%A0%E6%8B%89%E7%93%9C;;https://pl.wikivoyage.org/wiki/Nikaragua;https://sv.wikivoyage.org/wiki/Nicaragua;https://he.wikivoyage.org/wiki/%D7%A0%D7%99%D7%A7%D7%A8%D7%92%D7%95%D7%90%D7%94;https://el.wikivoyage.org/wiki/%CE%9D%CE%B9%CE%BA%CE%B1%CF%81%CE%AC%CE%B3%CE%BF%CF%85%CE%B1;;;;https://vi.wikivoyage.org/wiki/Nicaragua;;;https://cs.wikivoyage.org/wiki/Nikaragua;;;https://fi.wikivoyage.org/wiki/Nicaragua;;https://uk.wikivoyage.org/wiki/%D0%9D%D1%96%D0%BA%D0%B0%D1%80%D0%B0%D0%B3%D1%83%D0%B0;https://fa.wikivoyage.org/wiki/%D9%86%DB%8C%DA%A9%D8%A7%D8%B1%D8%A7%DA%AF%D9%88%D8%A6%D9%87;;
Niger;Q503932;;;;;;https://en.wikivoyage.org/wiki/Niger_State;;;;;;;;;;;;;;;;;;;;;;;;;
